Index,Body of Size Rank 1 Area,Body of Size Rank 2 Area,Body of Size Rank 3 Area,Body of Size Rank 4 Area,Body of Size Rank 5 Area
2003,302047.28,231191.39,120929.56,61134.33,48555.645
2004,300924.1,231782.06,119897.586,61183.16,48692.77
2005,300980.56,232074.19,119938.59,61196.234,48600.523
2006,300917.5,230611.11,120098.23,61244.01,48618.453
2007,302096.53,230418.44,120124.39,62403.645,47697.473
2008,303298.53,229368.33,120191.32,62436.51,47462.684
2009,304467.03,229046.92,120206.13,62460.004,48609.344
2010,305720.0,228858.84,120194.9,62491.66,48620.473
2011,305666.94,230001.22,120157.58,62488.285,48615.91
2012,308050.1,229642.88,120120.2,62500.43,48597.027
2013,306898.47,230643.17,120041.586,61383.715,47421.785
2014,301882.03,230678.47,119967.61,62255.207,48494.03
2015,302173.56,230903.53,120126.27,61305.145,48674.887
2016,301034.88,230526.78,120188.01,61308.645,47770.266
2017,303394.6,229367.8,120254.73,62494.074,47486.566
2018,304516.22,229166.6,120223.7,62490.51,48624.895
2019,305766.8,228822.25,120231.93,62514.93,48662.887
2020,305798.38,230039.17,120219.47,62525.254,48657.44
2021,308155.8,230820.86,120139.4,61388.137,48615.24
2022,307135.94,229444.45,120037.78,61440.707,47438.895
2023,306094.25,231869.94,119978.234,61439.508,48560.12
2024,307237.47,230442.5,118789.58,61509.098,47988.457
2025,307250.16,230471.72,117585.05,60364.23,48602.867
2026,306542.62,229079.97,119909.06,62234.65,48203.77
2027,301274.7,230742.84,120243.05,61333.195,48686.566
2028,302358.88,229461.47,120290.234,62530.12,47542.773
2029,304679.9,229280.83,120288.664,62556.062,48674.812
2030,305975.06,228976.69,120327.22,62581.777,48707.2
2031,305984.56,230071.48,120311.65,62577.484,48698.555
2032,308403.22,230976.52,120223.336,61444.61,48669.156
2033,307281.3,229399.02,120135.195,62598.445,49759.297
2034,306306.12,231758.7,120037.66,61538.816,48044.17
2035,306242.7,230635.61,118882.695,61559.184,48051.594
2036,308521.06,230283.14,117638.266,60443.95,48645.45
2037,307413.16,230723.8,117551.28,60439.51,48677.613
2038,308444.3,230977.12,120118.32,62510.71,49653.234
2039,308561.72,229729.4,120266.445,62622.918,48714.504
2040,307517.62,229855.05,120143.09,61515.49,48680.66
2041,306495.1,231704.05,120090.125,61578.938,48072.76
2042,306484.44,230661.66,120061.68,61595.105,48110.156
2043,308696.16,230657.2,117678.375,60490.574,48699.832
2044,307495.25,230603.6,117553.695,60486.87,48713.65
2045,309914.4,231729.5,118547.38,59301.164,49933.746
2046,308836.16,233069.08,119614.06,59229.38,49978.934
2047,305355.9,229790.88,118388.586,61460.945,50015.062
2048,305440.8,228912.69,119569.56,61431.355,47758.734
2049,305593.12,229226.58,120762.44,61473.21,48988.344
2050,302741.16,229651.9,120418.38,62675.63,47638.09
2051,303840.1,230759.47,120440.125,62648.39,47615.875
2052,305015.5,230380.22,120443.54,62627.926,48696.438
2053,304008.03,229587.16,120451.66,62680.26,48763.312
2054,306302.84,229253.34,120455.1,62678.984,48753.297
2055,306410.8,229139.28,120469.33,62726.89,48805.42
2056,306318.56,230506.72,120441.42,62706.72,48806.094
2057,308689.72,230077.16,120400.49,62709.848,48789.934
2058,307602.84,231128.02,120367.61,61599.742,48788.32
2059,307572.56,229847.73,121427.73,61648.207,48747.664
2060,307697.34,229642.4,120253.555,61647.594,48757.44
2061,306109.03,229290.75,120413.875,62628.27,48705.492
2062,304016.72,229622.47,120538.86,62732.195,47678.906
2063,306486.66,229418.11,120531.266,62751.086,48849.805
2064,306555.62,229198.67,120536.58,62736.92,48830.113
2065,307765.1,230401.12,120477.63,62749.633,48788.742
2066,308961.56,230124.45,120466.92,62779.14,48854.152
2067,307952.66,231037.06,120382.055,61638.984,47657.82
2068,307938.16,229970.27,121478.79,61681.91,48784.16
2069,307918.0,231970.06,120265.1,61682.734,48749.414
2070,307986.47,231016.02,119132.7,61744.73,48259.605
2071,306818.22,230936.11,119023.97,61705.438,48756.96
2072,308098.28,230749.67,117865.836,60598.12,48839.836
2073,308012.66,235131.08,119689.51,63258.01,50286.434
2074,303122.38,232841.28,121428.75,61507.715,48901.38
2075,303164.56,232636.42,121800.59,61545.344,49044.145
2076,303206.94,232639.92,120410.76,61537.977,48896.184
2077,303204.5,232583.62,120505.75,61587.55,48940.38
2078,303128.16,231063.77,120595.51,62749.773,48927.9
2079,303122.28,229989.58,120638.08,62793.8,47763.902
2080,304212.9,229806.97,120671.46,62834.234,48916.082
2081,305413.25,229548.2,120696.0,62846.6,48949.22
2082,306728.47,229647.4,120667.414,62883.758,48949.094
2083,306823.5,230436.84,120643.664,62876.34,48928.586
2084,309334.88,231377.1,120519.25,61687.992,48848.684
2085,303054.1,232720.55,120392.39,61438.906,49045.32
2086,302079.5,232719.77,120477.92,61613.42,49092.234
2087,303256.8,232710.23,120580.555,61647.46,48989.426
2088,303236.62,231498.55,120610.625,61727.95,48999.84
2089,303316.28,230955.67,120714.445,62860.64,47823.566
2090,304495.5,229962.48,120730.34,62867.047,47793.695
2091,306869.5,229792.55,120771.8,62900.973,49000.305
2092,306865.28,229475.19,120740.88,62920.918,49002.24
2093,308077.8,230734.97,120694.5,62932.816,48979.98
2094,309329.3,230394.34,120657.16,62922.402,48972.844
2095,308323.2,231204.84,120523.84,61787.234,48927.258
2096,307195.47,231308.8,120497.336,61835.234,48921.58
2097,308077.66,229658.23,120654.65,62823.215,48855.43
2098,307019.25,229521.05,120790.69,62948.4,49017.61
2099,307051.75,230813.73,120782.68,62979.555,49035.36
2100,308193.44,230510.44,120752.74,62972.09,49020.26
2101,309401.12,230392.27,120727.33,62952.402,49016.24
2102,308314.4,230328.28,121773.016,61873.89,48971.027
2103,307276.16,229958.02,120586.11,61884.574,48964.863
2104,308580.47,231134.12,119342.66,61943.246,48521.72
2105,307329.3,231159.58,118162.62,61937.01,47824.758
2106,308590.06,231081.94,118041.69,60785.812,49027.035
2107,308545.12,231126.02,117916.92,60778.7,50195.55
2108,309862.66,232534.38,118986.11,59560.625,50292.92
2109,309405.2,233179.9,120410.664,62702.52,49724.297
2110,304844.25,230042.66,120904.23,63002.77,47897.516
2111,307301.16,229976.77,120880.54,63025.367,49080.83
2112,307328.53,229723.11,120889.6,63041.79,49113.406
2113,307381.16,230780.33,120855.83,63040.98,49107.695
2114,309651.53,230760.61,120811.08,63042.684,49093.86
2115,308469.72,231422.4,120697.78,61922.64,47865.94
2116,307380.7,231484.31,120657.15,61944.965,49009.145
2117,307426.6,231430.88,119426.79,61985.793,48626.586
2118,308668.4,231108.34,118257.44,62014.043,48626.7
2119,309940.9,231430.95,118129.945,60868.08,49080.34
2120,309955.78,231314.22,118040.09,60850.234,49051.004
2121,309888.88,231580.92,121839.77,62957.95,50085.91
2122,309711.6,230656.83,120868.78,60734.08,49115.344
2123,308624.78,231626.8,120771.67,61969.28,47893.723
2124,307488.94,230285.33,120719.44,61999.21,49086.605
2125,308821.84,231487.45,119499.55,62060.676,48678.406
2126,310052.28,231454.6,118265.63,62069.57,47930.97
2127,308921.97,231337.06,118139.47,60874.863,49136.53
2128,310118.6,231401.58,118085.914,60889.38,50300.574
2129,310189.66,232513.9,119113.19,60857.57,50377.855
2130,310104.22,232613.73,120218.016,59622.195,50431.36
2131,307726.56,232882.88,119007.47,60750.17,50454.152
2132,306678.28,230478.19,120152.34,61888.03,50491.625
2133,309313.5,233440.78,121564.055,62718.33,49711.83
2134,304022.6,231467.31,121054.82,63127.387,48006.43
2135,305321.88,230069.98,121098.805,63174.79,49196.18
2136,307662.62,230187.03,121102.195,63179.89,49217.03
2137,307648.94,231118.17,121083.76,63186.12,49236.887
2138,310026.06,230785.36,121036.63,63194.83,49207.773
2139,308952.12,232072.97,120975.34,60830.895,49203.13
2140,307978.06,230562.03,122047.19,62060.42,49145.734
2141,307984.72,232742.7,119653.77,62116.594,48742.05
2142,309258.12,231704.25,119618.35,62147.316,48782.715
2143,310527.47,231421.3,118361.016,60973.0,49199.945
2144,311614.1,231480.45,118236.51,60960.094,49169.746
2145,305903.88,231597.22,120735.734,62822.65,48865.89
2146,304093.34,233165.36,120975.734,61934.883,49501.297
2147,304138.8,232048.6,121059.43,61975.906,49302.715
2148,304155.3,230538.17,121142.59,63193.293,48403.258
2149,305376.97,230331.97,121164.234,63218.25,48068.832
2150,306549.56,230277.08,121194.875,63238.887,49246.83
2151,307805.12,229925.38,121169.69,63239.8,49231.348
2152,309060.22,231203.56,121167.234,63257.31,49287.848
2153,309104.12,231190.83,121175.34,63292.246,49279.867
2154,310455.4,230881.61,121123.945,62103.312,49267.754
2155,310597.7,232044.47,119844.08,62052.46,49109.1
2156,309470.4,232780.92,121303.75,63707.707,48667.89
2157,304821.47,232967.61,119487.67,62019.867,48223.355
2158,304289.1,232751.97,120438.85,61777.62,48054.312
2159,304168.66,232863.69,119439.055,63100.168,48219.83
2160,304042.9,232594.38,120749.73,63135.21,48245.977
2161,304063.62,232675.55,121997.914,63152.61,48270.656
2162,305439.62,232679.44,120862.04,63178.734,49306.496
2163,304410.2,233621.31,122166.45,62008.49,49355.54
2164,304535.25,233774.22,121040.195,62035.582,49503.848
2165,303350.0,233616.53,121128.77,62079.246,49563.19
2166,304513.7,233421.7,121230.49,62082.48,49404.875
2167,304447.34,232195.02,121284.06,63299.086,48445.92
2168,305751.75,230726.77,121328.95,63321.504,48175.797
2169,306910.22,230479.92,121337.91,63344.113,49353.695
2170,306981.16,230662.16,121377.08,63402.63,49412.63
2171,308281.22,230359.78,121384.516,63401.67,49398.832
2172,308293.1,231377.44,121363.07,63409.46,49423.27
2173,309582.6,231363.03,121328.336,63399.73,49354.395
2174,310789.06,231029.31,121310.57,63402.816,49363.023
2175,310801.72,232307.36,121201.79,63359.707,49293.773
2176,309641.62,230990.08,122344.16,62239.41,49337.96
2177,308566.22,230767.12,119936.48,62307.137,49348.5
2178,308761.25,231996.38,119900.805,62330.82,49044.36
2179,310043.44,231942.84,119861.8,62327.473,49063.11
2180,306861.38,231594.81,121143.484,63174.75,49090.86
2181,304748.7,232388.61,121373.54,63375.96,49429.76
2182,305869.53,231813.38,121397.79,63410.887,48186.875
2183,305935.2,230621.5,121467.44,63435.95,49446.25
2184,308431.0,230734.55,121481.47,63474.035,49454.543
2185,308544.4,230358.62,121458.54,63489.387,49489.047
2186,310978.75,231411.6,121429.0,63485.312,49470.234
2187,311116.34,231328.48,121374.46,62278.117,49440.195
2188,309957.16,232281.22,121280.7,62343.52,48225.02
2189,309986.06,230954.06,122442.516,62369.438,49409.41
2190,309946.28,231984.5,119966.78,62404.613,49121.184
2191,309972.75,232108.2,118754.78,62426.84,49161.453
2192,306716.47,233489.7,121010.305,64257.25,49036.383
2193,304963.75,234093.6,122455.49,62175.367,49644.168
2194,303702.5,233834.3,121291.39,62199.29,49501.773
2195,304921.06,233795.03,121418.164,62240.906,49526.445
2196,304868.88,232522.62,121473.27,62260.76,49559.53
2197,306066.6,232078.75,121574.14,63521.453,48309.277
2198,306086.06,230998.44,121571.55,63549.66,49508.477
2199,308704.34,230634.56,121596.04,63579.797,49560.78
2200,308905.4,231654.1,121596.75,63581.0,49559.91
2201,311443.88,231728.39,121538.66,63575.383,49550.688
2202,311514.3,231412.67,121474.72,62368.7,49511.082
2203,310276.1,232388.4,121373.89,62415.125,48278.23
2204,309716.47,231888.97,121376.86,63345.93,49225.043
2205,306164.03,232057.62,121607.01,63582.285,49529.355
2206,308478.47,230707.52,121672.08,63610.79,49588.562
2207,308675.2,230633.45,121643.24,63632.75,49597.883
2208,308780.75,231704.42,121633.13,63641.914,49607.77
2209,311327.03,231513.08,121568.29,63645.2,49575.793
2210,310301.75,232746.81,121486.84,62447.887,48327.223
2211,309081.97,231209.12,121443.836,62500.465,49536.676
2212,310351.38,231017.44,120167.086,62547.07,49310.562
2213,309122.28,232546.88,120126.64,62559.086,49346.24
2214,310468.62,232186.05,118822.125,61350.188,49570.33
2215,310466.3,232405.47,118770.16,61371.156,49590.89
2216,307131.53,233593.08,121185.57,63225.22,50273.145
2217,305425.78,234130.89,121451.45,62326.855,49849.0
2218,305432.97,234116.25,121575.586,62391.34,49889.754
2219,305341.66,232704.28,121638.09,62386.47,49677.062
2220,305208.75,232412.88,121727.79,63659.906,48411.176
2221,306415.22,231287.06,121780.77,63693.348,49645.312
2222,309029.25,230886.47,121789.75,63702.08,49665.53
2223,309215.3,231911.19,121760.56,63725.97,49676.78
2224,311834.78,231857.34,121709.05,63711.98,49663.08
2225,310564.06,232825.06,121591.266,62522.94,48352.047
2226,310694.2,231415.69,121541.016,62601.535,49612.81
2227,310703.3,232668.3,120287.13,62646.82,49422.453
2228,305986.97,234200.61,120891.266,63210.85,49530.348
2229,304233.62,233497.0,119927.945,62333.19,48613.402
2230,305413.25,233731.8,120036.09,63551.59,48633.133
2231,306768.94,233287.97,121399.6,63589.89,48678.72
2232,306727.9,233306.28,121502.82,63595.703,49673.63
2233,305669.12,234337.38,122823.48,62434.688,49979.01
2234,304481.75,234048.14,121640.14,62465.1,49745.273
2235,305498.6,232801.55,121814.34,62494.74,49744.902
2236,306875.03,231342.8,121842.66,63747.46,48498.496
2237,306857.47,231120.12,121911.1,63810.25,49768.863
2238,309438.62,231320.95,121924.914,63841.074,49769.348
2239,309472.16,232003.58,121877.766,63829.746,49772.547
2240,311884.28,231962.98,121864.8,63834.016,49761.85
2241,310760.72,233013.58,120551.94,62652.73,48510.902
2242,309563.5,231545.3,122929.445,62692.242,49705.293
2243,310879.72,232620.61,119199.71,62755.43,49540.457
2244,312275.25,232736.56,119118.266,62764.285,48506.312
2245,311195.94,232553.36,119059.58,61540.6,49747.594
2246,312463.28,232590.75,118927.63,61537.113,50999.523
2247,313616.5,234023.86,120039.91,61500.29,51047.406
2248,311230.3,233920.95,119964.305,60174.91,51134.242
2249,309936.34,231727.2,118626.52,61398.19,49899.54
2250,308763.47,232023.06,121125.32,61321.395,48689.086
2251,308833.88,230910.44,122414.61,61375.957,50012.484
2252,312066.38,237220.05,121814.87,62885.523,51141.383
2253,305927.84,234714.98,121721.83,62519.434,49802.395
2254,304732.9,234403.61,121856.61,62594.574,50123.77
2255,306074.47,234469.19,121904.72,62615.527,50174.734
2256,307304.34,231734.34,122015.45,63913.062,48640.164
2257,305915.6,232741.03,122118.38,63915.418,48612.27
2258,309740.56,231430.5,122119.9,63979.434,49876.38
2259,309831.53,231340.73,122080.73,63979.52,49877.684
2260,309980.66,232172.53,122019.88,63991.805,49873.715
2261,312500.3,232216.67,121977.99,63973.355,49861.156
bin,290051.75,221455.38,111723.59,55068.297,43500.297
bin,291464.2,222106.28,112247.234,55503.676,43937.46
bin,292876.6,222757.2,112770.88,55939.055,44374.63
bin,294289.03,223408.11,113294.53,56374.43,44811.797
bin,295701.47,224059.02,113818.17,56809.81,45248.96
bin,297113.9,224709.92,114341.82,57245.188,45686.13
bin,298526.3,225360.84,114865.47,57680.566,46123.297
bin,299938.75,226011.75,115389.11,58115.945,46560.465
bin,301351.2,226662.66,115912.76,58551.324,46997.63
bin,302763.62,227313.56,116436.41,58986.703,47434.797
bin,304176.03,227964.48,116960.05,59422.08,47871.965
bin,305588.47,228615.39,117483.695,59857.457,48309.13
bin,307000.9,229266.3,118007.34,60292.836,48746.297
bin,308413.34,229917.2,118530.984,60728.215,49183.465
bin,309825.75,230568.12,119054.63,61163.594,49620.63
bin,311238.2,231219.03,119578.28,61598.97,50057.797
bin,312650.62,231869.94,120101.92,62034.348,50494.965
bin,314063.06,232520.84,120625.57,62469.727,50932.133
bin,,233171.75,121149.22,62905.105,51369.297
bin,,233822.67,121672.87,63340.484,
